年份,姓名,性别,年龄,公司总部地,所在行业,排名,财富值_人民币/亿元
2018,吴明武,先生,51,中国-福建-莆田,造纸,1269,32.0
2018,谢秉正,先生,49,中国-广东-广州,服装,1269,32.0
2018,杨迎春,先生,54,中国-安徽-滁州,化工,1269,32.0
2018,张建均,先生,57,中国-浙江-台州,塑料制品、太阳能,1269,32.0
2018,张童生,先生,54,中国-浙江-温州,机械制造、零售,1269,32.0
2018,张兴礼,先生,61,中国-重庆,汽车、汽车零配件,1269,32.0
2018,张兴明,先生,61,中国-重庆,汽车、汽车零配件,1269,32.0
2018,赵壁生,先生,未知,中国-浙江-杭州,水泥,1269,32.0
2018,汪天祥,先生,62,中国-重庆,医药,1298,31.0
2018,车成聚,先生,68,中国-山东-淄博,化工,1298,31.0
2018,陈涛,先生,46,中国-广东-惠州,新型电子器件,1298,31.0
2018,高继胜,先生,66,中国-浙江-杭州,房地产、体育,1298,31.0
2018,何人宝,先生,53,中国-浙江-台州,化工,1298,31.0
2018,侯军呈,先生,54,中国-浙江-杭州,化妆品,1298,31.0
2018,胡安君,先生,47,中国-北京,污水处理,1298,31.0
2018,焦云,先生,62,中国-黑龙江-七台河,煤炭,1298,31.0
2018,金良顺,先生,63,中国-浙江-绍兴,建筑、装备制造、酒、投资,1298,31.0
2018,李茂洪,先生,49,中国-广东-广州,装备制造,1298,31.0
2018,林洺锋,先生,44,中国-广东-深圳,LED,1298,31.0
2018,刘德建,先生,47,中国-福建-福州,网络游戏、互联网应用开发,1298,31.0
2018,柳长庆,先生,66,中国-辽宁-鞍山,金融自动化设备,1298,31.0
2018,卢朝康,先生,未知,中国-重庆,房地产,1298,31.0
2018,罗敏,先生,35,中国-北京,互联网金融服务,1298,31.0
2018,沈炜,先生,未知,中国-广东-东莞,手机、影音用品,1298,31.0
2018,田秀英,先生,未知,中国-内蒙古-乌海,煤化工、热电、矿,1298,31.0
2018,宛秋生,先生,56,中国-山东-聊城,纺织,1298,31.0
2018,王大富,先生,52,中国-广东-深圳,房地产、游艇会,1298,31.0
2018,王永泉,先生,69,中国-浙江-绍兴,建筑、房地产、投资,1298,31.0
2018,谢秉昆,先生,52,中国-福建-福州,珠光材料,1298,31.0
2018,于晓宁,先生,51,中国-山东-烟台,高分子材料,1298,31.0
2018,张维,先生,未知,中国-广东-深圳,投资,1298,31.0
2018,朱江明,先生,51,中国-浙江-杭州,软件、电子通讯产品,1298,31.0
2018,朱明跃,先生,44,中国-重庆,互联网,1298,31.0
2018,朱要文,先生,54,中国-广东-深圳,投资、房地产,1298,31.0
2018,穆来安,先生,63,中国-河南-新乡,医药,1324,30.0
2018,洪维华,先生,60,中国-辽宁-沈阳,房地产、医药、投资,1324,30.0
2018,郑伟,先生,48,中国-四川-成都,医药,1324,30.0
2018,包叔平,先生,未知,中国-上海,计算机系统开发,1324,30.0
2018,陈光标,先生,50,中国-江苏-南京,再生资源,1324,30.0
2018,陈辉,先生,未知,中国-广东-深圳,房地产,1324,30.0
2018,陈钦忠,先生,41,中国-福建-福州,薄膜材料,1324,30.0
2018,陈宇昕,先生,未知,中国-上海,音频分享平台,1324,30.0
2018,陈志敏,先生,43,中国-北京,软件服务,1324,30.0
2018,程宗玉,先生,48,中国-广东-深圳,照明系统工程,1324,30.0
2018,崔连国,先生,52,中国-山东-临沂,石油化工,1324,30.0
2018,戴威,先生,27,中国-北京,共享单车,1324,30.0
2018,戴文建,先生,44,中国-贵州-贵阳,运输,1324,30.0
2018,董明珠,女士,64,中国-广东-珠海,家电、能源车,1324,30.0
2018,付玉成,先生,未知,中国-天津,房地产、船舶,1324,30.0
2018,高兴江,先生,55,中国-浙江-湖州,不锈钢,1324,30.0
2018,龚挺,先生,未知,中国-上海,投资,1324,30.0
2018,管建忠,先生,50,中国-浙江-嘉兴,化工,1324,30.0
2018,桂国杰,先生,64,中国-上海,房地产、投资,1324,30.0
2018,胡继军,先生,56,中国-河北-廊坊,食用调味品,1324,30.0
2018,黄善兵,先生,62,中国-江苏-南通,半导体器件,1324,30.0
2018,黄新华,先生,55,中国-上海,快递,1324,30.0
2018,金祖铭,先生,72,中国-北京,互联网安全服务,1324,30.0
2018,井贤栋,先生,46,中国-浙江-杭州,电子商务 、金融科技,1324,30.0
